,Date,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares,Open,High,Low,Close,Volume,OpenInt
79,5/1/2013,0.075757576,0.106060606,0.272727273,0.136363636,0.196969697,0.106060606,0.453693972,0.128233919,0.038849893,0.016883306,0.699542727,0.300457273,0.360371952,0.086759642,0.776515152,-0.248143609,-0.488053151,-0.123139129,0.223431724,0.067278371,0.370255145,0.127659646,2569.545455,411.63,412.36,408.18,410.22,2952846,0
80,5/2/2013,0.145454545,0.272727273,0.2,0.090909091,0.127272727,0.054545455,0.479923688,0.128795814,0.042109416,0.017977023,0.71345434,0.28654566,0.371798841,0.104139906,0.763181818,-0.260605749,-0.472186147,-0.112741703,0.317661354,0.107481307,0.330646399,0.194277843,2718.945455,410.05,417.28,409.52,414.8,4036892,0
81,5/3/2013,0.111111111,0.155555556,0.155555556,0.044444444,0.311111111,0.044444444,0.475961991,0.136054198,0.041115308,0.017246099,0.716135738,0.283864262,0.38210008,0.106740741,0.803333333,-0.247149818,-0.460339506,-0.109885362,0.232627465,0.063579245,0.345859788,0.144505171,3921.955556,418.48,423.4,418,422.86,5127662,0
82,5/6/2013,0.033898305,0.203389831,0.237288136,0.033898305,0.254237288,0.118644068,0.441354522,0.112009296,0.039802278,0.017350635,0.690982095,0.309017905,0.364003416,0.097363893,0.776271186,-0.261098838,-0.491811531,-0.111715403,0.224946071,0.08346889,0.3790733,0.121604483,4071.949153,424.13,430.92,424.13,430.78,4283668,0
83,5/7/2013,0.092307692,0.169230769,0.169230769,0.030769231,0.261538462,0.153846154,0.484556787,0.148545605,0.044509428,0.016480001,0.732770658,0.267229342,0.379840228,0.098548951,0.793681319,-0.24738128,-0.484587912,-0.100735653,0.250985681,0.11500999,0.402640693,0.154497169,4015.030769,431.5,431.94,425.34,428.62,3935972,0
84,5/8/2013,0.061538462,0.230769231,0.2,0.030769231,0.261538462,0.107692308,0.45454956,0.136816631,0.04182921,0.015968346,0.714515199,0.270100186,0.369609651,0.1012669,0.767692308,-0.248478731,-0.46025641,-0.116083639,0.280617716,0.051719114,0.33455711,0.143001166,3881.030769,428.5,436.94,426.46,436.82,4936406,0
85,5/9/2013,0.03030303,0.151515152,0.181818182,0.090909091,0.196969697,0.212121212,0.439215077,0.137236145,0.041121284,0.015953754,0.706090033,0.263606936,0.35224072,0.085927456,0.742613636,-0.24808337,-0.458712121,-0.113765633,0.278660796,0.089594812,0.351653712,0.165099862,2724.636364,435.42,439.83,434.12,435.74,4401116,0
86,5/10/2013,0.102040816,0.142857143,0.081632653,0.12244898,0.163265306,0.183673469,0.474801169,0.144112314,0.045094792,0.016732656,0.734614583,0.265385417,0.366428899,0.107160527,0.817857143,-0.258190362,-0.496655329,-0.111844023,0.23167609,0.02608446,0.323049003,0.115818535,1757.367347,437.66,440.27,436.08,440.12,3796358,0
87,5/13/2013,0.036363636,0.2,0.181818182,0.127272727,0.236363636,0.145454545,0.452876417,0.141168397,0.042991226,0.015483985,0.743646542,0.256353458,0.360801976,0.103893939,0.752727273,-0.250423686,-0.491446609,-0.109527417,0.263349403,0.06337236,0.344226354,0.146806703,2306.927273,439.44,441.24,436.69,438.76,2897060,0
88,5/14/2013,0.015384615,0.215384615,0.123076923,0.015384615,0.4,0.107692308,0.45593155,0.133849968,0.044045872,0.0145516,0.739590868,0.245024516,0.352703529,0.097364802,0.771538462,-0.275047922,-0.506923077,-0.128788156,0.26475691,0.07705489,0.343311688,0.126200189,1600.538462,438.75,444.34,438.57,443.55,3161192,0
89,5/15/2013,0.02739726,0.232876712,0.191780822,0.054794521,0.315068493,0.095890411,0.445659771,0.137174761,0.043161748,0.014441538,0.737800729,0.248500641,0.349662101,0.109115816,0.768493151,-0.232115402,-0.447523918,-0.088380626,0.360986084,0.020872868,0.30515873,0.158768952,2302.69863,447.75,458.19,447.01,457.94,7982314,0
90,5/16/2013,0.083333333,0.166666667,0.183333333,0.066666667,0.2,0.183333333,0.45246881,0.138672289,0.043006459,0.014724909,0.728094669,0.255238664,0.343204464,0.110257576,0.717539683,-0.241672428,-0.442523148,-0.128445767,0.248012466,0.08796637,0.382066899,0.131546617,2865.866667,459.5,459.99,451,451.94,6420150,0
91,5/17/2013,0.071428571,0.142857143,0.166666667,0.071428571,0.30952381,0.214285714,0.46365864,0.104247758,0.039726322,0.013142786,0.738682237,0.261317763,0.328708012,0.087968975,0.701558957,-0.253293673,-0.46800359,-0.123006425,0.178941198,0.057422439,0.402011183,0.085993867,2753.928571,455.01,456.74,450.26,454.59,5583806,0
92,5/20/2013,0,0.254237288,0.372881356,0.016949153,0.101694915,0.169491525,0.447193251,0.130903026,0.041685487,0.015525267,0.700265549,0.282785298,0.355033655,0.090053929,0.738328197,-0.234637756,-0.45819209,-0.098859968,0.225449409,0.023985619,0.358320493,0.128454032,2276.152542,452.5,460.3,452.5,454.26,4545390,0
93,5/21/2013,0.076923077,0.261538462,0.138461538,0.092307692,0.138461538,0.184615385,0.449878651,0.124877269,0.043148271,0.01527646,0.727002737,0.272997263,0.337514104,0.090361305,0.757051282,-0.271679788,-0.509679487,-0.119383394,0.278393162,0.05924087,0.340786325,0.153514375,3009.861538,454.01,455.83,448.8,453.48,3966770,0
94,5/22/2013,0.026666667,0.16,0.173333333,0.066666667,0.253333333,0.24,0.452236675,0.150949415,0.044143208,0.013486083,0.751478395,0.235188271,0.347620221,0.073274747,0.785888889,-0.233037153,-0.456171958,-0.104328042,0.277690236,0.043866162,0.336094276,0.166058081,4067.533333,451.28,454.66,443.44,444.71,5122588,0
95,5/23/2013,0.015625,0.09375,0.21875,0.09375,0.21875,0.234375,0.439689215,0.126903886,0.041780868,0.015825675,0.740973918,0.259026082,0.342461635,0.096737689,0.7515625,-0.246833664,-0.490107267,-0.104761905,0.263066998,0.135216619,0.333808002,0.154747869,3234.34375,438.5,444.98,437,441.4,4558494,0
96,5/24/2013,0.058823529,0.078431373,0.235294118,0.058823529,0.274509804,0.176470588,0.444735287,0.121600851,0.040071639,0.016391986,0.707975335,0.292024665,0.36056651,0.10261735,0.744771242,-0.239559691,-0.505206972,-0.097192655,0.295182214,0.048063973,0.380307982,0.146321054,3606.490196,437.63,439.41,435.5,436.66,4593520,0
97,5/28/2013,0.017241379,0.137931034,0.155172414,0.068965517,0.24137931,0.206896552,0.457537705,0.136846025,0.044998599,0.015737708,0.735626951,0.264373049,0.359558312,0.111418682,0.730172414,-0.238676807,-0.428328544,-0.112935771,0.272087252,0.045093173,0.36398032,0.142698537,2616.465517,441.75,446.07,440.2,440.64,4514820,0
98,5/29/2013,0.059701493,0.149253731,0.23880597,0.074626866,0.164179104,0.194029851,0.434177672,0.120801457,0.041546472,0.015586568,0.707434458,0.277640169,0.340486673,0.095456807,0.695149254,-0.237667405,-0.420480929,-0.110764629,0.243410197,0.053376785,0.379191083,0.123289128,2998.164179,437.86,439,432.14,434.16,4028292,0
99,5/30/2013,0.042253521,0.211267606,0.154929577,0.028169014,0.309859155,0.14084507,0.458159493,0.127962811,0.038895519,0.014908253,0.736617124,0.263382876,0.346697645,0.09131303,0.71314554,-0.241826353,-0.443407668,-0.12201822,0.277120704,0.067621232,0.334077597,0.115426752,2197.43662,434.96,439.45,433.2,435.38,4241574,0
100,5/31/2013,0.040816327,0.12244898,0.142857143,0.12244898,0.204081633,0.204081633,0.435573439,0.136711775,0.043470131,0.01460402,0.738537992,0.241053844,0.360413634,0.110364873,0.728571429,-0.241605292,-0.422999676,-0.111633463,0.254764997,0.074973717,0.329656772,0.117388683,1994.77551,434.06,438.5,433.76,435.61,3939114,0
101,6/3/2013,0.017857143,0.160714286,0.214285714,0.053571429,0.267857143,0.160714286,0.454072359,0.105983512,0.041482011,0.020104446,0.696846074,0.303153926,0.341135853,0.097148268,0.708035714,-0.254698234,-0.49796627,-0.111961724,0.278219697,0.048748647,0.3254329,0.121313582,2816.839286,436.5,436.98,427.51,433.82,4953592,0
102,6/4/2013,0.047619048,0.158730159,0.222222222,0.095238095,0.301587302,0.142857143,0.430544918,0.12634186,0.041244917,0.015343022,0.719527577,0.264599407,0.338293008,0.09240861,0.731708239,-0.22005436,-0.424092971,-0.099470899,0.223919553,0.058935786,0.359413781,0.103843194,2094.380952,433.92,435.3,427.04,429.55,3800466,0
103,6/5/2013,0.045454545,0.090909091,0.227272727,0.03030303,0.212121212,0.212121212,0.442826811,0.115839105,0.043019156,0.015657774,0.718490802,0.266357683,0.330144496,0.090355339,0.715151515,-0.256070314,-0.503210678,-0.114042208,0.296693577,0.07498342,0.358758673,0.150782573,1791.318182,431.26,434.72,428.56,429.85,4213882,0
104,6/6/2013,0.046875,0.171875,0.171875,0,0.25,0.28125,0.438356635,0.08999907,0.037722584,0.019168824,0.673512446,0.326487554,0.344469887,0.119815341,0.686328125,-0.256305905,-0.519270833,-0.10812562,0.34566359,0.045255777,0.332870636,0.184665499,2454.140625,432.15,433.16,423.61,432.32,5158810,0
105,6/7/2013,0.103448276,0.120689655,0.103448276,0.103448276,0.189655172,0.206896552,0.461836594,0.123511091,0.044122101,0.018054479,0.698903786,0.301096214,0.351719191,0.099789148,0.723563218,-0.255636548,-0.472078544,-0.117296114,0.214511183,0.074797855,0.39743463,0.113447281,3793.310345,435.21,440,432.66,439.86,5349138,0
106,6/10/2013,0.025974026,0.272727273,0.12987013,0.025974026,0.337662338,0.12987013,0.409890021,0.125070717,0.041701645,0.015575066,0.70604127,0.267984704,0.325082234,0.094131248,0.75974026,-0.22337195,-0.424690785,-0.103965677,0.272093992,0.099613341,0.339659255,0.124108291,2484.25974,441.05,445.5,440.04,445.11,4675906,0
107,6/11/2013,0.086956522,0.15942029,0.173913043,0.086956522,0.217391304,0.144927536,0.470811967,0.122549972,0.042289378,0.018099312,0.710812064,0.289187936,0.352108224,0.092532311,0.759057971,-0.25330136,-0.524456522,-0.096166897,0.208490338,0.05891469,0.365736715,0.105412275,3776.26087,441.98,443.5,439.76,439.9,3515176,0
108,6/12/2013,0.028169014,0.154929577,0.183098592,0.098591549,0.211267606,0.126760563,0.462657867,0.13677168,0.045261022,0.016680343,0.7264794,0.259436093,0.355627493,0.103987409,0.745422535,-0.245243396,-0.470975855,-0.105695283,0.290611751,0.106027173,0.366853037,0.128690425,2699.732394,442.73,443,434.82,435.99,4409498,0
109,6/13/2013,0.137931034,0.155172414,0.206896552,0.103448276,0.155172414,0.172413793,0.445029099,0.112504132,0.039675564,0.017804476,0.674714287,0.308044334,0.350821281,0.099617294,0.749310345,-0.266453747,-0.560974275,-0.097950876,0.226102466,0.052651826,0.367904103,0.130429604,2417.948276,434.49,439.83,432.75,438.5,4141558,0
110,6/14/2013,0.074074074,0.203703704,0.185185185,0.055555556,0.166666667,0.12962963,0.456625758,0.103479698,0.040624299,0.018310442,0.664477011,0.31700447,0.356794828,0.099427609,0.770833333,-0.274205724,-0.562918871,-0.104662981,0.308656004,0.013538159,0.335171156,0.160002806,1622.481481,440.05,442.35,437.06,437.52,4489942,0
111,6/17/2013,0.053571429,0.285714286,0.196428571,0.035714286,0.125,0.089285714,0.472093062,0.127382524,0.043138139,0.018095602,0.718146851,0.281853149,0.37034455,0.092058983,0.824107143,-0.285273198,-0.534357285,-0.132801871,0.384429113,0.095501894,0.293398268,0.183745942,2765.375,439.62,444.72,439.14,443.12,4293076,0
112,6/18/2013,0.032258065,0.193548387,0.225806452,0.048387097,0.14516129,0.161290323,0.439179263,0.111043264,0.040157324,0.018444338,0.691509873,0.308490127,0.364133812,0.102745601,0.767165899,-0.259519605,-0.533355735,-0.104809908,0.25992529,0.09395685,0.347577154,0.125946097,3130.66129,444.32,450.5,444.18,450.31,4334116,0
113,6/19/2013,0.027777778,0.166666667,0.25,0.069444444,0.222222222,0.138888889,0.449309069,0.123791179,0.041906463,0.016397944,0.719665507,0.280334493,0.362711079,0.09513468,0.755588624,-0.271086778,-0.500195869,-0.126934524,0.303855018,0.072799924,0.364636444,0.144175385,1957.847222,450.68,455.42,448.75,450.34,5833684,0
114,6/20/2013,0.104477612,0.164179104,0.134328358,0.253731343,0.149253731,0.119402985,0.452255921,0.142084569,0.041951517,0.015051665,0.743675098,0.256324902,0.368247441,0.104392809,0.776662144,-0.254998521,-0.455990879,-0.126575456,0.243354817,0.095239011,0.361762777,0.129194234,2459.58209,447,450.5,441.66,442.37,6753112,0
115,6/21/2013,0.032258065,0.193548387,0.161290323,0.080645161,0.258064516,0.161290323,0.4663967,0.128399186,0.040835191,0.016748988,0.71680714,0.28319286,0.359683636,0.095350684,0.793548387,-0.259722418,-0.49233871,-0.130571557,0.196273216,0.034063416,0.373961388,0.117329545,2454.806452,444.17,444.94,436.54,440.46,7964428,0
116,6/24/2013,0.089285714,0.142857143,0.160714286,0.017857143,0.267857143,0.107142857,0.446097275,0.133342964,0.043062863,0.018132507,0.703384408,0.296615592,0.385746598,0.119316829,0.816517857,-0.250996537,-0.502331349,-0.09948271,0.259530574,0.07347132,0.384517045,0.122578463,2129.553571,435.94,438.16,431.62,434.9,6033924,0
117,6/25/2013,0.066666667,0.183333333,0.216666667,0.05,0.233333333,0.116666667,0.464668663,0.142122135,0.041378885,0.016863859,0.710017461,0.289982539,0.388887703,0.115459776,0.798571429,-0.241130016,-0.497222222,-0.099239418,0.220338103,0.107959456,0.356205107,0.144811308,2109.75,438.63,439.84,432.26,433.1,5106778,0
118,6/26/2013,0.056338028,0.183098592,0.225352113,0.042253521,0.295774648,0.084507042,0.449522316,0.144799031,0.044816629,0.014524181,0.760651043,0.239348957,0.361912917,0.09214301,0.772769953,-0.245062584,-0.471400626,-0.114143192,0.21274846,0.081774739,0.395484269,0.121680843,1786.788732,436.88,439,435.28,436.82,3662856,0
119,6/27/2013,0.035087719,0.052631579,0.245614035,0.140350877,0.192982456,0.192982456,0.44788919,0.161609197,0.04425416,0.014717425,0.738900033,0.261099967,0.382471742,0.099665831,0.76754386,-0.244204638,-0.459770955,-0.119284322,0.2510832,0.161569644,0.343733386,0.191394205,1947.421053,439.4,442.34,438.32,438.54,3853108,0
120,6/28/2013,0.107142857,0.214285714,0.071428571,0.107142857,0.196428571,0.160714286,0.469557787,0.136380155,0.045805477,0.018195063,0.71335038,0.28664962,0.374146848,0.096940708,0.804220779,-0.275324995,-0.547172619,-0.116803757,0.266400613,0.06500947,0.36475018,0.148045184,2982.625,437.45,440.92,437.1,440.18,4698898,0
121,7/1/2013,0.068965517,0.172413793,0.137931034,0.051724138,0.25862069,0.172413793,0.441340522,0.140013477,0.040438855,0.014764183,0.72175633,0.261002291,0.369425115,0.097729139,0.781896552,-0.252976134,-0.461692666,-0.124743432,0.217182602,0.063015935,0.369024295,0.109423981,3778,443.22,446.04,442.5,443.94,3451560,0
122,7/2/2013,0.039473684,0.171052632,0.144736842,0.065789474,0.25,0.144736842,0.433990129,0.157618453,0.045773494,0.013840982,0.75683871,0.24316129,0.374470516,0.103018341,0.829276316,-0.24830474,-0.490899123,-0.105150898,0.223837909,0.10104461,0.344818391,0.122901335,1704.986842,445.26,445.5,438.64,441.16,3783424,0
123,7/3/2013,0.059701493,0.164179104,0.208955224,0.059701493,0.223880597,0.149253731,0.444191145,0.148704813,0.04101606,0.013760341,0.756264309,0.243735691,0.371001375,0.101967274,0.765031983,-0.240126797,-0.432027363,-0.111715233,0.253774956,0.043987853,0.357099244,0.141952575,14582.74627,439.95,444.58,439.25,443.22,2097256,0
124,7/5/2013,0.024390244,0.146341463,0.097560976,0.097560976,0.317073171,0.195121951,0.459994794,0.122288284,0.04164174,0.018811673,0.702974578,0.297025422,0.36797869,0.093560606,0.807491289,-0.26133701,-0.530603949,-0.115490708,0.274004329,0.056938813,0.348179179,0.146776212,5022.268293,445,447.7,443.67,446.74,3403660,0
125,7/8/2013,0.016393443,0.163934426,0.147540984,0.049180328,0.31147541,0.114754098,0.458319966,0.1260217,0.041785798,0.016314473,0.72170304,0.27829696,0.36122419,0.095589916,0.756010929,-0.259124017,-0.528171351,-0.099738786,0.214292101,0.087924739,0.340099354,0.123034029,5257.868852,449.5,453.14,448.54,452.54,3938900,0
126,7/9/2013,0.043478261,0.15942029,0.173913043,0.086956522,0.202898551,0.144927536,0.461433347,0.122590203,0.041650205,0.016580482,0.703457172,0.282050075,0.361492949,0.097281511,0.768599034,-0.2717663,-0.529911433,-0.124131585,0.290308886,0.088336261,0.343397746,0.178835456,2599.623188,455.5,456.48,448.99,452.62,3958276,0
127,7/10/2013,0.057142857,0.142857143,0.2,0.057142857,0.271428571,0.128571429,0.464600623,0.14047432,0.044650705,0.015651267,0.733106813,0.252607473,0.361517643,0.101717532,0.762142857,-0.278844181,-0.511964286,-0.138398526,0.272054886,0.112911874,0.322920686,0.16358287,2204.7,451.72,455.57,450.19,453,3430346,0
128,7/11/2013,0.078947368,0.171052632,0.210526316,0.092105263,0.144736842,0.092105263,0.468348986,0.124478823,0.042296786,0.018466028,0.706315389,0.293684611,0.365396146,0.093485845,0.793421053,-0.275453477,-0.57281485,-0.105652151,0.304039455,0.076776458,0.345991874,0.123791012,4115.776316,456.5,460.4,454.26,460.12,5168708,0
129,7/12/2013,0.089552239,0.164179104,0.149253731,0.029850746,0.194029851,0.149253731,0.444423079,0.133911614,0.041491915,0.015632198,0.72136276,0.27863724,0.378297757,0.100240357,0.810447761,-0.275367355,-0.543274698,-0.111271026,0.201371928,0.019681894,0.393404191,0.127559174,4978.328358,460,461.5,457.62,461.5,5137214,0
130,7/15/2013,0.116666667,0.3,0.166666667,0.016666667,0.15,0.083333333,0.467941975,0.127160893,0.044417336,0.01731142,0.719532442,0.280467558,0.349172675,0.088714646,0.770833333,-0.258948032,-0.500962302,-0.110015517,0.28542316,0.084012266,0.345801948,0.160123377,2394.2,462.15,464,458.18,462.34,3922722,0
131,7/16/2013,0.031746032,0.206349206,0.174603175,0.047619048,0.253968254,0.095238095,0.47853676,0.147568055,0.046283823,0.017441078,0.714110209,0.285889791,0.385349033,0.104546142,0.801322751,-0.290043255,-0.550711766,-0.147700932,0.302556174,0.054453549,0.371820243,0.144532914,2403.142857,463.56,463.98,456.95,459.8,3966854,0
132,7/17/2013,0.046153846,0.246153846,0.092307692,0,0.276923077,0.107692308,0.444611158,0.136975073,0.045602937,0.01530777,0.733417473,0.251197911,0.345067582,0.089710956,0.791263736,-0.263908436,-0.498653846,-0.125525031,0.263989899,0.088842269,0.346205905,0.152486402,3134.892308,460.5,463.43,458.15,459.28,3012136,0
133,7/18/2013,0.058823529,0.279411765,0.161764706,0.088235294,0.176470588,0.102941176,0.45585187,0.127013032,0.041800244,0.017837551,0.700331586,0.284962532,0.361151218,0.102076012,0.754779412,-0.265276493,-0.486014823,-0.119855859,0.337749873,0.066699824,0.303554983,0.174755167,3263.470588,459.5,460,451.6,455.34,7250318,0
134,7/19/2013,0.01754386,0.122807018,0.140350877,0.052631579,0.280701754,0.157894737,0.467949555,0.138154753,0.043298706,0.017365368,0.70622445,0.29377555,0.387860077,0.123963317,0.836842105,-0.258795106,-0.517105263,-0.114477165,0.294108377,0.065011962,0.33057834,0.163769272,3505.421053,443.3,451.48,437.8,448.3,14719174,0
135,7/22/2013,0.046153846,0.246153846,0.123076923,0.046153846,0.246153846,0.138461538,0.476696846,0.138184465,0.042483563,0.017211087,0.714773864,0.285226136,0.382784775,0.10529304,0.833846154,-0.263044766,-0.512234667,-0.115076313,0.317830503,0.080813353,0.318063603,0.168121046,3415.646154,451,456.34,448.5,455.35,5806400,0
136,7/23/2013,0.035087719,0.192982456,0.192982456,0.052631579,0.228070175,0.122807018,0.434477835,0.128783307,0.043365247,0.017568061,0.703977294,0.278478846,0.348560976,0.08312068,0.771491228,-0.234817815,-0.481808688,-0.096118769,0.283989266,0.110264171,0.356943875,0.18657996,2203,455.35,456.5,449.78,451.9,4091964,0
137,7/24/2013,0.036585366,0.109756098,0.170731707,0.097560976,0.304878049,0.097560976,0.460645548,0.142900327,0.044030009,0.015884237,0.729439843,0.270560157,0.377266872,0.116374327,0.781504065,-0.252648188,-0.456571816,-0.133451897,0.260141045,0.112804878,0.328871027,0.165243902,2554.634146,453.63,455.15,450.35,451.45,4158756,0
138,7/25/2013,0.109090909,0.090909091,0.218181818,0.090909091,0.181818182,0.163636364,0.450187434,0.150356023,0.043467473,0.016899265,0.723009041,0.276990959,0.391046106,0.112367178,0.826666667,-0.240666777,-0.47208153,-0.111562049,0.271827911,0.114831213,0.34468724,0.171565219,3272.545455,446.94,448.42,443.04,443.85,6007316,0
139,7/26/2013,0.081632653,0.163265306,0.204081633,0.06122449,0.163265306,0.081632653,0.470125251,0.144304375,0.044568771,0.014732494,0.751923623,0.248076377,0.373876807,0.093239023,0.793877551,-0.289111624,-0.536002093,-0.154887743,0.291980519,0.07348021,0.362883426,0.145248918,2420.489796,443.5,445,441,442.68,3556088,0
140,7/29/2013,0.051724138,0.293103448,0.189655172,0.034482759,0.155172414,0.120689655,0.444196721,0.146552882,0.04344815,0.015900443,0.734039956,0.265960044,0.377728372,0.104123563,0.785344828,-0.246037521,-0.501436782,-0.10191913,0.273622867,0.050447424,0.346300505,0.174903499,1956.896552,442.45,447.41,440.44,441.14,3785284,0
141,7/30/2013,0.081967213,0.196721311,0.213114754,0.016393443,0.163934426,0.163934426,0.445878311,0.123013094,0.041593821,0.017110977,0.709099028,0.290900972,0.373405645,0.103096835,0.787704918,-0.264901226,-0.516370674,-0.109139995,0.27123903,0.04812262,0.371657145,0.130863968,2070.786885,442.73,447.8,440.44,445.46,3512232,0
142,7/31/2013,0.076923077,0.246153846,0.246153846,0.076923077,0.138461538,0.076923077,0.466813246,0.144348839,0.044168996,0.016110505,0.740024027,0.259975973,0.36733351,0.103222611,0.785769231,-0.248201433,-0.475512821,-0.108403541,0.278172938,0.121941808,0.3499445,0.151364885,2564.061538,446.5,448.26,443.09,443.88,4346892,0
143,8/1/2013,0.054054054,0.135135135,0.202702703,0.081081081,0.243243243,0.162162162,0.46045605,0.147251201,0.045254764,0.016153103,0.739046579,0.260953421,0.369563151,0.102895753,0.791328829,-0.254773532,-0.490604891,-0.10893579,0.264340526,0.108177853,0.325169536,0.148440843,3059.783784,447.61,452.28,447.5,452.11,4275444,0
144,8/2/2013,0.1,0.2,0.275,0,0.175,0.05,0.4702242,0.111397207,0.041802655,0.019643915,0.678502721,0.321497279,0.364184902,0.090628788,0.81875,-0.266823164,-0.525555556,-0.099879426,0.292261454,0.058939845,0.291200848,0.156300956,3038.075,451.72,453.5,450.41,453.28,3435330,0
145,8/5/2013,0.06122449,0.265306122,0.142857143,0.040816327,0.224489796,0.183673469,0.466904619,0.140664802,0.04361088,0.015412708,0.743208245,0.256791755,0.363558412,0.104731867,0.77755102,-0.233742568,-0.434665533,-0.112799644,0.160861936,0.055795712,0.391536024,0.075183467,3015.816327,452.7,452.76,449.6,452.5,2619842,0
146,8/6/2013,0.125,0.142857143,0.125,0.089285714,0.267857143,0.053571429,0.461535051,0.147394171,0.042862787,0.016497575,0.726904082,0.273095918,0.385885748,0.118864796,0.79375,-0.249227592,-0.488949121,-0.120109454,0.313647959,0.128305697,0.355102041,0.180920493,2787.607143,452.34,454.86,447.86,448.28,3012950,0
147,8/7/2013,0.076923077,0.215384615,0.153846154,0.107692308,0.2,0.061538462,0.45395013,0.127145017,0.043867074,0.017990246,0.720306442,0.279693558,0.362893401,0.112965035,0.746153846,-0.263887656,-0.512164225,-0.110118108,0.3020338,0.099026807,0.313653846,0.15282634,2278.4,447.52,449.22,444.54,445.32,2759488,0
148,8/8/2013,0.041666667,0.166666667,0.194444444,0.041666667,0.222222222,0.152777778,0.455245283,0.126228792,0.044474283,0.016695989,0.722086765,0.277913235,0.364854122,0.093027748,0.832986111,-0.287724604,-0.557084987,-0.127582121,0.237070732,0.073323388,0.356830833,0.12218527,3079.194444,447.74,447.92,442.64,446.33,2976090,0
149,8/9/2013,0.072727273,0.218181818,0.218181818,0.090909091,0.072727273,0.145454545,0.472699997,0.119348918,0.040671208,0.018904701,0.669755145,0.312063037,0.380712375,0.09914207,0.772424242,-0.286817363,-0.563686869,-0.12271645,0.36296832,0.11671832,0.331274105,0.212930441,3093.909091,445.28,447.76,445,445.2,2647522,0
150,8/12/2013,0.059701493,0.149253731,0.179104478,0.089552239,0.223880597,0.149253731,0.445576879,0.125052977,0.039339744,0.014484113,0.738487206,0.261512794,0.377708937,0.127636816,0.769199457,-0.248024802,-0.474937811,-0.116509713,0.283119755,0.078584979,0.325473642,0.195251646,2512.716418,443.45,443.5,440.82,442.76,2754708,0
151,8/13/2013,0.02739726,0.164383562,0.191780822,0.082191781,0.246575342,0.123287671,0.455686657,0.123850919,0.040221409,0.018140937,0.690092576,0.309907424,0.382276627,0.109256508,0.817221135,-0.269308277,-0.503261579,-0.116298903,0.226076321,0.053808634,0.363649706,0.12306282,2232.630137,443.42,444.25,438.1,440.62,2840524,0
152,8/14/2013,0.027027027,0.148648649,0.243243243,0.067567568,0.216216216,0.148648649,0.465884851,0.14822372,0.044076218,0.015893,0.737986116,0.262013884,0.366753691,0.114170762,0.791891892,-0.229330128,-0.441216216,-0.104418704,0.248185101,0.066882564,0.341375206,0.115299163,4214.527027,439.18,440.12,433.58,434.9,4165356,0
153,8/15/2013,0.076923077,0.123076923,0.246153846,0.092307692,0.169230769,0.169230769,0.456108222,0.134644799,0.041515625,0.016395042,0.713406055,0.286593945,0.375331981,0.089537962,0.802307692,-0.263854074,-0.516367521,-0.112673993,0.274854312,0.112167832,0.380017483,0.166655012,2218.153846,432.22,432.46,429,429.83,3741624,0
154,8/16/2013,0.022222222,0.111111111,0.177777778,0.066666667,0.266666667,0.177777778,0.471143692,0.125695103,0.041139739,0.018985705,0.685957731,0.291820047,0.368962948,0.101889851,0.766111111,-0.264263355,-0.50085097,-0.119828042,0.275466971,0.100631714,0.330882235,0.18118727,2308.177778,430.64,431.22,428.27,428.46,3350774,0
155,8/19/2013,0.083333333,0.166666667,0.233333333,0.05,0.233333333,0.083333333,0.440150789,0.142317088,0.045588138,0.01783036,0.711893461,0.271439873,0.361583239,0.094955808,0.790119048,-0.239820915,-0.444880952,-0.107169312,0.256310125,0.089141715,0.346087061,0.1668269,2012.716667,428.86,436,428.72,432.82,3622650,0
156,8/20/2013,0.026666667,0.226666667,0.146666667,0.093333333,0.213333333,0.146666667,0.458630506,0.132728741,0.041322269,0.016549568,0.721295984,0.278704016,0.369655726,0.095756133,0.759777778,-0.265552906,-0.520611111,-0.110671958,0.234553535,0.057239394,0.36740202,0.160572727,2827.72,434.18,436.06,431.77,432.71,2472518,0
157,8/21/2013,0.06779661,0.152542373,0.152542373,0.050847458,0.186440678,0.186440678,0.458183067,0.13792361,0.047526818,0.01790935,0.725953729,0.274046271,0.373385543,0.114212892,0.763418079,-0.26563375,-0.490677966,-0.12864205,0.27959865,0.107289603,0.349860591,0.174392839,2585.474576,435.32,438.46,433.25,434.66,3519992,0
158,8/22/2013,0.056338028,0.070422535,0.211267606,0.056338028,0.253521127,0.169014085,0.454244359,0.126463007,0.039404642,0.0169209,0.705590409,0.294409591,0.374236335,0.1101631,0.787174563,-0.296207342,-0.528462441,-0.158611928,0.254798742,0.038941223,0.353651962,0.130294901,2696.309859,436.12,437.38,435.12,436.86,1740982,0
